imageName,bbox,X1,Y1,X2,Y2,image_width,image_height
img_449,###,367,468,404,499,1280,720
img_449,###,812,516,1010,582,1280,720
img_449,###,819,596,885,646,1280,720
img_450,IMAX,498,133,538,238,1280,720
img_450,#04-11,889,82,965,132,1280,720
img_450,SAFRA,1120,407,1207,444,1280,720
img_450,###,1206,424,1272,454,1280,720
img_450,###,738,36,866,127,1280,720
img_450,###,576,155,608,271,1280,720
img_450,###,517,236,552,373,1280,720
img_450,###,1152,321,1276,346,1280,720
img_450,###,1184,620,1269,688,1280,720
img_450,###,529,235,552,327,1280,720
img_450,###,553,92,593,278,1280,720
img_450,###,533,425,587,436,1280,720
img_450,###,659,123,708,162,1280,720
img_451,###,895,196,1087,357,1280,720
img_451,###,796,535,879,610,1280,720
img_451,TELL,789,410,866,480,1280,720
img_451,YOURS,752,480,865,556,1280,720
img_451,NOT,759,616,852,673,1280,720
img_451,JCUB,895,90,1088,200,1280,720
img_451,###,761,685,828,719,1280,720
img_451,###,862,611,885,653,1280,720
img_451,###,916,0,1070,54,1280,720
img_452,###,295,437,385,490,1280,720
img_452,###,273,473,426,548,1280,720
img_452,NOVEMBER,350,581,518,698,1280,720
img_452,###,916,380,1000,427,1280,720
img_452,ttins,1022,395,1115,444,1280,720
img_452,###,321,572,355,620,1280,720
img_452,###,1195,247,1279,311,1280,720
img_452,###,240,535,324,603,1280,720
img_452,###,387,461,437,511,1280,720
img_452,###,1202,554,1278,626,1280,720
img_452,###,309,529,372,571,1280,720
img_452,###,300,505,351,540,1280,720
img_452,###,960,238,1087,256,1280,720
img_452,###,883,586,1123,698,1280,720
img_452,###,928,541,1092,611,1280,720
img_452,###,265,317,515,491,1280,720
img_452,###,1216,670,1278,711,1280,720
img_452,###,371,558,383,575,1280,720
img_452,One,385,564,409,586,1280,720
img_452,###,410,568,450,604,1280,720
img_452,###,353,525,388,558,1280,720
img_453,MADE,152,4,245,73,1280,720
img_453,FRE,120,34,280,141,1280,720
img_454,###,1100,67,1191,86,1280,720
img_454,###,820,347,945,392,1280,720
img_454,COURSE,1082,302,1197,350,1280,720
img_454,JUNIOR,1072,452,1171,507,1280,720
img_454,ROBOTIC,1055,477,1180,551,1280,720
img_454,ROBOTIC,1078,267,1208,312,1280,720
img_454,COURSE,1056,517,1172,584,1280,720
img_454,SENIOR,1096,235,1199,270,1280,720
img_454,YES!,1126,108,1182,134,1280,720
img_454,###,1117,88,1170,104,1280,720
img_454,###,1254,13,1279,26,1280,720
img_454,###,852,201,930,247,1280,720
img_454,###,863,177,931,201,1280,720
img_454,###,825,369,866,391,1280,720
img_454,###,335,249,382,301,1280,720
img_454,###,347,188,394,238,1280,720
img_454,###,190,20,231,41,1280,720
img_454,###,611,175,695,318,1280,720
img_455,EXIT,460,40,503,65,1280,720
img_455,GERMANY,603,517,768,563,1280,720
img_455,###,648,484,710,504,1280,720
img_455,###,629,460,732,486,1280,720
img_455,###,659,567,716,587,1280,720
img_456,Jubilant,143,56,265,105,1280,720
img_456,Christmas,177,80,290,124,1280,720
img_456,Jubilant,336,0,428,32,1280,720
img_456,Christmas,358,14,445,44,1280,720
img_456,###,663,58,741,142,1280,720
img_456,###,370,414,479,451,1280,720
img_456,###,403,400,443,408,1280,720
img_456,###,412,449,441,462,1280,720
img_456,###,54,519,83,545,1280,720
img_456,###,1204,236,1223,257,1280,720
img_457,TICKETING,401,229,530,269,1280,720
img_458,LEVEL,764,144,814,173,1280,720
img_458,###,976,455,1013,474,1280,720
img_458,###,978,488,1011,506,1280,720
img_458,###,973,500,1018,526,1280,720
img_458,###,260,246,301,298,1280,720
img_458,###,976,473,1010,489,1280,720
img_458,RINK,778,95,827,140,1280,720
img_458,THE,733,84,781,134,1280,720
img_458,###,185,196,255,224,1280,720
img_458,###,816,155,829,174,1280,720
img_458,###,1160,197,1250,220,1280,720
img_458,###,265,232,303,249,1280,720
img_458,###,261,294,296,331,1280,720
img_458,###,250,327,302,354,1280,720
img_459,for,103,116,201,181,1280,720
img_459,next,211,120,345,175,1280,720
img_459,change,348,118,532,175,1280,720
img_459,Look,1131,109,1172,140,1280,720
img_459,out,1170,109,1195,138,1280,720
img_459,for,1193,108,1213,134,1280,720
img_459,###,1210,109,1241,133,1280,720
img_459,###,1243,104,1278,138,1280,720
img_459,out,0,127,95,185,1280,720
img_459,...,526,129,564,163,1280,720
img_460,###,1228,74,1268,93,1280,720
img_460,###,1186,321,1242,354,1280,720
img_460,Year,478,215,562,261,1280,720
img_460,###,508,269,547,309,1280,720
img_460,New,471,294,587,364,1280,720
img_460,New,453,169,570,226,1280,720
img_460,Beginning,467,343,607,400,1280,720
img_460,###,492,140,527,180,1280,720
img_460,###,483,426,527,470,1280,720
img_460,Inspired,518,406,608,461,1280,720
img_460,###,481,483,525,526,1280,720
img_460,Motivated,515,458,623,519,1280,720
img_460,LEGO,962,301,1022,343,1280,720
img_460,###,1055,283,1115,320,1280,720
img_460,JOO,732,503,765,528,1280,720
img_460,###,768,488,805,513,1280,720
img_460,###,780,504,803,520,1280,720
img_460,###,35,688,83,719,1280,720
img_460,###,1212,45,1270,74,1280,720
img_460,###,1218,60,1272,84,1280,720
img_460,###,157,240,226,267,1280,720
img_460,###,238,251,325,265,1280,720
img_460,###,232,237,294,251,1280,720
img_460,###,31,416,84,431,1280,720
img_460,###,136,402,177,415,1280,720
img_460,###,213,390,256,402,1280,720
img_460,###,360,368,394,381,1280,720
img_460,###,277,386,290,398,1280,720
img_460,###,965,179,1052,205,1280,720
img_460,###,706,241,755,265,1280,720
img_460,###,897,204,945,227,1280,720
img_460,###,1224,63,1267,89,1280,720
img_460,###,598,274,625,289,1280,720
img_460,###,438,60,504,118,1280,720
img_460,###,287,500,306,511,1280,720
img_460,###,138,485,165,503,1280,720
img_460,###,97,502,126,518,1280,720
img_460,###,282,505,309,521,1280,720
img_460,###,1024,1,1162,34,1280,720
img_461,VACANCY,667,635,747,719,1280,720
img_461,###,707,463,828,604,1280,720
img_461,Grisham,77,61,292,158,1280,720
img_461,John,102,15,237,99,1280,720
img_461,CHARLIE,306,65,380,94,1280,720
img_461,HIGSON,296,69,417,128,1280,720
img_461,###,411,210,433,226,1280,720
img_461,HUNTED,377,203,482,265,1280,720
img_461,CHARLIE,417,45,480,70,1280,720
img_461,HIGSON,405,50,511,100,1280,720
img_461,###,510,171,532,186,1280,720
img_461,HUNTED,477,168,573,220,1280,720
img_461,###,518,46,545,66,1280,720
img_461,enovo,512,54,582,94,1280,720
img_461,Way,527,81,590,131,1280,720
img_461,Lenovo,571,35,647,78,1280,720
img_461,###,582,31,611,49,1280,720
img_461,Way,593,63,652,101,1280,720
img_461,Nelson,461,354,550,443,1280,720
img_461,DeMille,483,391,571,484,1280,720
img_461,###,517,464,546,489,1280,720
img_461,QUEST,501,458,572,523,1280,720
img_461,###,530,331,587,393,1280,720
img_461,Mille,546,363,608,423,1280,720
img_461,###,681,335,746,401,1280,720
img_461,###,566,420,583,438,1280,720
img_461,FST,571,418,607,453,1280,720
img_461,###,737,291,795,346,1280,720
img_461,ROWLING,588,641,645,713,1280,720
img_461,J.K.,628,620,663,655,1280,720
img_461,ROWLING,651,573,712,634,1280,720
img_461,###,665,616,700,653,1280,720
img_461,CASUAL,656,616,731,694,1280,720
img_461,Gray,207,205,290,268,1280,720
img_461,Mountain,190,226,332,309,1280,720
img_461,###,772,411,853,510,1280,720
img_461,ROSIE,872,584,923,685,1280,720
img_461,###,892,638,930,689,1280,720
img_461,###,685,13,750,84,1280,720
img_461,###,788,1,838,59,1280,720
img_461,###,762,176,822,258,1280,720
img_461,###,853,126,900,194,1280,720
img_461,###,846,346,903,428,1280,720
img_461,###,912,264,957,323,1280,720
img_461,###,926,506,980,599,1280,720
img_461,###,972,391,1018,465,1280,720
img_461,###,1040,514,1081,590,1280,720
img_461,###,607,206,696,269,1280,720
img_461,###,683,179,743,226,1280,720
img_461,###,622,229,696,285,1280,720
img_461,###,690,194,748,246,1280,720
img_461,###,767,553,838,635,1280,720
img_461,###,278,570,386,659,1280,720
img_461,###,290,560,420,669,1280,720
img_461,###,80,631,181,719,1280,720
img_461,###,208,261,341,324,1280,720
img_461,###,404,460,475,571,1280,720
img_461,###,423,455,498,568,1280,720
img_461,###,444,447,526,560,1280,720
img_461,###,566,151,626,184,1280,720
img_461,###,570,161,632,193,1280,720
img_461,###,629,122,684,149,1280,720
img_461,###,630,129,693,164,1280,720
img_461,###,378,226,491,276,1280,720
img_461,###,486,183,581,230,1280,720
img_461,uniain,3,324,119,401,1280,720
img_461,###,3,542,168,675,1280,720
img_461,###,767,416,851,514,1280,720
img_461,###,0,157,69,200,1280,720
img_461,ray,0,308,58,364,1280,720
img_461,###,858,670,893,717,1280,720
img_461,###,635,695,666,717,1280,720
img_462,###,746,160,782,185,1280,720
img_462,###,629,182,667,197,1280,720
img_462,investment,610,286,673,305,1280,720
img_462,###,407,295,496,315,1280,720
img_462,children's,837,253,886,273,1280,720
img_462,finance,545,288,598,314,1280,720
img_462,###,879,251,914,270,1280,720
img_462,LEGO,893,96,948,132,1280,720
img_462,###,594,290,612,308,1280,720
img_462,###,548,186,591,202,1280,720
img_462,###,586,185,620,199,1280,720
img_462,###,618,182,632,198,1280,720
img_462,###,441,185,512,209,1280,720
img_462,###,287,191,356,216,1280,720
img_462,RADE,707,581,756,608,1280,720
img_462,###,840,130,886,156,1280,720
img_462,###,488,35,554,56,1280,720
img_462,###,504,75,571,97,1280,720
img_462,###,288,73,356,95,1280,720
img_462,###,229,41,284,57,1280,720
img_462,###,304,10,353,27,1280,720
img_462,###,490,2,566,16,1280,720
img_462,###,503,24,588,36,1280,720
img_462,###,530,60,584,73,1280,720
img_462,###,375,343,428,367,1280,720
img_462,###,712,599,762,620,1280,720
img_462,###,105,185,176,215,1280,720
img_462,###,19,141,61,200,1280,720
img_463,lifestyle,263,248,325,268,1280,720
img_463,###,680,362,716,378,1280,720
img_463,FILOFAX,484,280,553,303,1280,720
img_463,PARKER,617,280,667,295,1280,720
img_463,###,474,389,517,408,1280,720
img_463,accessories,322,250,413,266,1280,720
img_463,accessories,513,382,568,405,1280,720
img_463,###,706,358,751,376,1280,720
img_463,engui,870,436,985,499,1280,720
img_463,###,36,541,198,606,1280,720
img_463,lifestyle,581,247,625,268,1280,720
img_463,###,619,248,684,267,1280,720
img_463,times,866,135,958,192,1280,720
img_463,###,963,385,995,430,1280,720
img_463,###,1000,471,1047,548,1280,720
img_464,###,2,26,126,75,1280,720
img_464,###,1046,151,1080,163,1280,720
img_464,###,211,40,300,80,1280,720
img_464,###,296,49,330,81,1280,720
img_464,LEGO,1152,244,1230,339,1280,720
img_464,###,323,51,487,90,1280,720
img_464,###,528,66,602,100,1280,720
img_464,###,593,73,621,100,1280,720
img_464,LEGO,820,255,896,325,1280,720
img_464,###,617,76,657,103,1280,720
img_464,###,1036,17,1054,30,1280,720
img_464,###,1040,89,1073,101,1280,720
img_464,###,1045,121,1080,135,1280,720
img_464,###,1050,161,1069,174,1280,720
img_464,###,813,16,836,30,1280,720
img_464,###,812,32,833,44,1280,720
img_464,###,1038,27,1060,37,1280,720
img_464,###,1038,37,1056,45,1280,720
img_464,###,1041,56,1069,66,1280,720
img_464,###,1041,65,1059,73,1280,720
img_464,###,1046,100,1068,107,1280,720
img_464,###,1048,133,1066,142,1280,720
img_464,###,1053,172,1070,182,1280,720
img_464,###,1053,17,1067,30,1280,720
img_464,###,1068,162,1082,172,1280,720
img_464,###,1050,172,1074,182,1280,720
img_464,###,810,0,839,12,1280,720
img_464,###,249,631,329,680,1280,720
img_464,###,3,213,92,235,1280,720
img_465,SRIM,545,288,596,330,1280,720
img_465,###,209,26,287,80,1280,720
img_465,###,32,104,163,185,1280,720
img_465,###,257,150,286,186,1280,720
img_465,###,721,69,745,93,1280,720
img_465,###,169,170,190,191,1280,720
img_465,###,631,80,670,120,1280,720
img_465,Chaeng,850,0,995,41,1280,720
img_465,###,1224,62,1267,90,1280,720
img_465,###,797,142,819,175,1280,720
img_465,###,329,496,412,709,1280,720
img_465,###,414,552,470,694,1280,720
img_466,KEEP,655,340,867,440,1280,720
img_466,CALM,612,369,885,501,1280,720
img_466,AND,657,439,776,506,1280,720
img_466,STAY,567,454,840,596,1280,720
img_466,COOL,473,489,878,696,1280,720
img_467,###,523,591,561,629,1280,720
img_467,###,562,559,640,616,1280,720
img_467,Love,168,254,235,315,1280,720
img_467,Life,368,41,457,105,1280,720
img_467,###,450,45,496,91,1280,720
img_467,LIVE,137,145,210,183,1280,720
img_467,LIFE,157,203,212,248,1280,720
img_467,riding,410,94,510,143,1280,720
img_467,###,576,599,675,689,1280,720
img_467,###,552,588,636,648,1280,720
img_467,###,172,185,193,204,1280,720
img_467,###,181,248,205,265,1280,720
img_467,###,533,659,583,694,1280,720
img_467,PEP,502,683,587,716,1280,720
img_467,###,581,639,678,713,1280,720
img_467,###,332,360,364,383,1280,720
img_467,###,491,44,511,87,1280,720
img_467,###,509,104,526,135,1280,720
img_468,###,111,265,167,295,1280,720
img_468,###,62,123,118,170,1280,720
img_468,YOU,1138,345,1175,360,1280,720
img_468,###,530,285,566,304,1280,720
img_468,###,963,284,1013,299,1280,720
img_468,SMILE,1073,220,1126,238,1280,720
img_468,###,1075,174,1116,193,1280,720
img_468,PERSON,955,251,1020,280,1280,720
img_468,###,64,160,121,196,1280,720
img_468,###,841,249,883,257,1280,720
img_468,###,987,441,1022,472,1280,720
img_468,###,582,237,614,277,1280,720
img_468,###,83,256,150,269,1280,720
img_468,###,834,230,885,246,1280,720
img_468,###,850,258,874,274,1280,720
img_468,###,967,242,1004,253,1280,720
img_469,JOY,602,98,668,126,1280,720
img_469,BOOTH,672,88,778,121,1280,720
img_470,EXIT,505,70,541,94,1280,720
img_470,Payless,612,104,658,323,1280,720
img_470,SHOESOURCE,646,113,660,215,1280,720
img_470,###,421,119,447,144,1280,720
img_470,###,1138,119,1229,138,1280,720
img_470,###,856,143,890,166,1280,720
img_471,###,702,73,733,113,1280,720
img_471,JAVENUE,520,250,600,270,1280,720
img_471,FLIPBOOTH,602,243,692,266,1280,720
img_471,###,565,320,653,344,1280,720
img_471,###,566,339,656,362,1280,720
img_471,###,417,405,473,426,1280,720
img_472,###,184,86,288,112,1280,720
img_472,###,562,96,631,133,1280,720
img_472,###,756,183,775,204,1280,720
img_472,NEW,768,174,811,199,1280,720
img_472,TRADITION,760,185,853,220,1280,720
img_472,CELEBRATE,752,146,843,184,1280,720
img_472,###,761,90,788,106,1280,720
img_472,###,761,95,805,116,1280,720
img_472,###,765,204,896,236,1280,720
img_472,###,771,251,834,282,1280,720
img_472,###,965,51,1043,75,1280,720
img_473,for,351,291,382,321,1280,720
img_473,Admire,398,139,515,181,1280,720
img_473,for,343,259,378,290,1280,720
img_473,$12,372,253,410,286,1280,720
img_473,###,332,295,353,325,1280,720
img_473,###,327,265,346,294,1280,720
img_473,$20,377,284,413,314,1280,720
img_473,###,837,36,930,80,1280,720
img_473,chrec,862,51,946,93,1280,720
img_473,###,492,620,553,669,1280,720
img_473,###,986,96,1095,130,1280,720
img_474,STARBUCKS,847,110,943,135,1280,720
img_474,COFFEE,940,108,1007,125,1280,720
img_474,###,486,203,543,236,1280,720
img_474,Christmas,660,0,790,56,1280,720
img_474,###,247,438,286,472,1280,720
img_474,###,396,115,438,144,1280,720
img_474,###,631,0,789,41,1280,720
img_475,###,313,391,333,409,1280,720
img_475,###,345,366,395,391,1280,720
img_475,###,216,443,238,460,1280,720
img_475,Green,236,431,273,456,1280,720
img_475,Tea,270,429,290,445,1280,720
img_475,PROMOTION,262,260,381,298,1280,720
img_475,###,288,399,393,441,1280,720
img_475,OPEN,186,276,263,304,1280,720
img_475,###,207,404,248,426,1280,720
img_475,###,246,398,276,416,1280,720
img_475,###,223,416,250,433,1280,720
img_475,###,247,411,266,425,1280,720
img_475,###,292,398,317,414,1280,720
img_475,###,228,423,262,443,1280,720
img_475,###,278,386,316,409,1280,720
img_475,###,296,406,331,424,1280,720
img_475,###,312,383,341,399,1280,720
img_475,###,352,375,395,399,1280,720
img_475,###,358,385,391,409,1280,720
img_475,Perfume,311,231,377,264,1280,720
img_475,###,197,233,218,256,1280,720
img_475,YOU,210,225,267,255,1280,720
img_475,SHION,222,241,290,276,1280,720
img_475,###,1200,193,1279,225,1280,720
img_475,###,1187,73,1261,114,1280,720
img_475,###,975,207,1013,227,1280,720
img_475,###,924,241,965,272,1280,720
img_475,###,800,334,830,350,1280,720
img_475,###,616,242,635,253,1280,720
img_475,###,591,283,610,293,1280,720
img_475,###,815,226,860,239,1280,720
img_475,###,972,143,1002,163,1280,720
img_475,###,589,264,608,278,1280,720
img_475,###,936,278,959,299,1280,720
img_475,###,1026,379,1052,422,1280,720
img_475,###,1209,162,1261,178,1280,720
img_475,###,385,149,440,200,1280,720
img_476,###,985,86,1130,124,1280,720
img_476,###,1017,158,1076,179,1280,720
img_476,###,1015,170,1077,190,1280,720
img_476,###,773,275,800,296,1280,720
img_476,###,59,117,246,187,1280,720
img_476,###,28,251,149,296,1280,720
img_476,Avenue,820,0,992,44,1280,720
img_476,###,1013,109,1097,130,1280,720
img_476,###,57,273,133,302,1280,720
img_477,Girls',456,44,517,84,1280,720
img_477,Generation,506,49,615,101,1280,720
img_477,meets,456,79,508,111,1280,720
img_477,Baby-G,501,78,618,140,1280,720
img_477,Baby-G,773,95,881,125,1280,720
img_477,###,455,129,491,148,1280,720
img_477,###,486,130,513,143,1280,720
img_477,###,513,126,541,140,1280,720
img_477,###,332,405,415,449,1280,720
img_477,###,1032,94,1072,117,1280,720
img_478,McDonalds,68,35,236,145,1280,720
img_478,smiggle,488,60,615,135,1280,720
img_478,sale!,421,193,460,224,1280,720
img_478,###,570,165,624,191,1280,720
img_478,###,618,211,644,230,1280,720
img_478,Special,81,211,194,265,1280,720
img_478,###,158,236,210,266,1280,720
img_478,DELUXE,127,400,192,440,1280,720
img_478,###,190,386,238,417,1280,720
img_478,###,158,556,262,641,1280,720
img_479,###,65,353,132,403,1280,720
img_479,MASSIVE,780,149,925,188,1280,720
img_479,CLEARANCE,781,180,926,215,1280,720
img_479,SALE,802,401,922,443,1280,720
img_479,Moving,961,354,1023,379,1280,720
img_479,###,955,375,1060,428,1280,720
img_479,###,1025,358,1062,375,1280,720
img_479,###,1056,39,1111,59,1280,720
img_480,adidas,30,190,183,227,1280,720
img_480,###,396,220,452,245,1280,720
img_480,MENS,30,253,72,270,1280,720
img_480,FOOTWEAR,71,251,138,268,1280,720
img_480,MENS,522,194,556,216,1280,720
img_480,TRAINING,550,183,597,210,1280,720
img_480,###,709,320,826,383,1280,720
img_480,###,985,104,1041,132,1280,720
img_480,###,1016,87,1064,117,1280,720
img_481,###,320,53,375,78,1280,720
img_481,###,843,190,903,240,1280,720
img_481,BIOAPEX,503,123,567,153,1280,720
img_481,Cosmeccutical,767,77,849,105,1280,720
img_481,###,842,70,887,91,1280,720
img_481,###,1082,178,1122,206,1280,720
img_481,SCHOOL,417,33,456,59,1280,720
img_481,Apex,705,85,778,116,1280,720
img_481,###,504,15,549,36,1280,720
img_481,BUSINESS,379,41,422,67,1280,720
img_481,###,369,47,382,69,1280,720
img_481,###,542,5,586,28,1280,720
img_481,###,928,192,979,210,1280,720
img_481,###,1040,198,1088,208,1280,720
img_481,###,1121,191,1147,199,1280,720
img_481,###,1035,185,1086,199,1280,720
img_481,###,1118,178,1149,192,1280,720
img_481,###,311,152,418,188,1280,720
img_481,###,417,144,471,170,1280,720
img_481,###,740,258,782,267,1280,720
img_481,###,928,204,999,226,1280,720
img_481,###,467,26,504,43,1280,720
img_482,Jurong,962,38,1056,71,1280,720
img_482,East,1052,44,1112,74,1280,720
img_483,###,726,151,745,175,1280,720
img_483,JobStreet,446,130,575,196,1280,720
img_483,###,622,166,646,190,1280,720
img_483,Better,642,164,685,188,1280,720
img_483,Things,681,159,730,180,1280,720
img_483,For,596,173,623,194,1280,720
img_483,Life,743,148,781,171,1280,720
img_483,com,571,120,661,171,1280,720
img_483,Salary,692,91,750,123,1280,720
img_483,Matching,701,111,777,146,1280,720
img_483,###,668,110,686,144,1280,720
img_484,###,643,224,660,238,1280,720
img_484,OMG,25,188,81,250,1280,720
img_484,Easier,941,163,981,180,1280,720
img_484,Way,978,156,1006,175,1280,720
img_484,Voted,930,260,970,281,1280,720
img_484,The,917,169,941,186,1280,720
img_484,###,995,245,1018,270,1280,720
img_484,###,968,253,997,274,1280,720
img_484,JobStreet,910,124,1005,156,1280,720
img_484,###,977,278,1023,298,1280,720
img_484,###,631,215,667,228,1280,720
img_484,###,941,271,1035,293,1280,720
img_484,###,286,238,310,257,1280,720
img_484,###,284,258,316,273,1280,720
img_484,###,1003,122,1016,138,1280,720
img_484,###,913,96,941,125,1280,720
img_484,###,210,236,245,270,1280,720
img_484,###,1017,255,1031,266,1280,720
img_484,###,1008,157,1017,167,1280,720
img_484,###,1199,145,1218,173,1280,720
img_484,###,50,246,102,257,1280,720
img_484,###,1139,429,1226,451,1280,720
img_485,###,447,195,461,209,1280,720
img_485,###,463,194,477,207,1280,720
img_485,506,555,154,592,178,1280,720
img_485,183,530,331,555,359,1280,720
img_485,###,600,318,622,343,1280,720
img_485,###,498,160,526,184,1280,720
img_485,###,665,305,686,333,1280,720
img_485,183,420,163,467,191,1280,720
img_485,BERTH,479,151,525,161,1280,720
img_485,###,526,149,539,159,1280,720
img_485,###,412,202,428,212,1280,720
img_485,###,424,186,464,197,1280,720
img_485,###,562,176,594,186,1280,720
img_485,###,429,197,446,209,1280,720
img_485,###,507,182,523,190,1280,720
img_485,###,485,196,499,204,1280,720
img_485,###,501,191,514,203,1280,720
img_485,###,516,189,530,202,1280,720
img_485,###,530,188,543,199,1280,720
img_485,###,550,191,564,199,1280,720
img_485,###,565,185,578,199,1280,720
img_485,###,577,185,593,196,1280,720
img_485,###,593,183,603,194,1280,720
img_485,###,730,233,761,245,1280,720
img_485,###,544,215,586,232,1280,720
img_485,###,1081,188,1186,217,1280,720
img_485,###,60,252,83,262,1280,720
img_485,###,134,250,183,261,1280,720
img_485,###,135,239,182,253,1280,720
img_486,Welcome,250,204,293,228,1280,720
img_486,East,285,221,306,236,1280,720
img_486,The,430,45,456,63,1280,720
img_486,JTC,456,41,480,64,1280,720
img_486,Summit,478,40,530,60,1280,720
img_486,Toilet,466,20,507,43,1280,720
img_486,Bus,240,251,265,271,1280,720
img_486,Canteen,441,5,502,23,1280,720
img_486,###,250,223,287,240,1280,720
img_486,###,247,236,307,251,1280,720
img_486,###,260,248,316,269,1280,720
img_486,###,291,206,305,221,1280,720
img_486,###,670,176,686,190,1280,720
img_486,197,1073,111,1096,125,1280,720
img_486,###,1111,108,1128,121,1280,720
img_487,###,164,232,213,256,1280,720
img_487,sunflower,495,166,567,194,1280,720
img_487,sunflower,468,219,532,244,1280,720
img_487,###,494,227,545,250,1280,720
img_487,###,542,224,576,240,1280,720
img_487,###,628,151,671,170,1280,720
img_487,TEL:,469,253,506,275,1280,720
img_487,67782831,502,238,578,268,1280,720
img_487,###,565,159,624,182,1280,720
img_487,###,888,137,936,159,1280,720
img_487,###,891,153,938,174,1280,720
img_487,###,892,170,943,193,1280,720
img_487,###,897,189,934,208,1280,720
img_487,###,898,200,952,225,1280,720
img_488,Course,633,176,673,210,1280,720
img_488,Chinese,671,158,726,191,1280,720
img_488,Painting,721,131,786,175,1280,720
img_488,Coursi,781,105,853,150,1280,720
img_488,###,613,193,637,218,1280,720
img_488,###,577,203,618,232,1280,720
img_488,Tel:,1073,15,1143,68,1280,720
img_488,###,1138,0,1193,43,1280,720
img_488,###,577,143,666,209,1280,720
img_488,###,664,50,848,172,1280,720
img_489,F&N,910,501,953,554,1280,720
img_489,Magnolia,855,491,1025,635,1280,720
img_490,Choice,153,149,236,250,1280,720
img_490,BAN,250,153,287,209,1280,720
img_490,SOON,280,130,331,191,1280,720
img_490,SEWING,326,88,413,173,1280,720
img_490,MACHINE,407,23,533,135,1280,720
img_490,###,267,90,546,223,1280,720
img_490,###,110,191,166,264,1280,720
img_490,###,352,298,458,339,1280,720
img_490,###,347,343,453,405,1280,720
img_490,###,344,435,437,458,1280,720
img_491,YEO,340,104,378,131,1280,720
img_491,TRADING,1061,116,1252,150,1280,720
img_491,Laundry,235,81,333,120,1280,720
img_491,CHOR,800,115,921,148,1280,720
img_491,HONG,928,115,1050,148,1280,720
img_491,The,101,83,145,119,1280,720
img_491,Doctors,142,83,238,118,1280,720
img_491,###,801,148,1251,169,1280,720
img_491,###,375,104,413,129,1280,720
img_491,HENG,412,104,467,130,1280,720
img_491,FURNITURE,467,104,573,134,1280,720
img_491,###,570,106,606,133,1280,720
img_491,###,98,119,332,145,1280,720
img_491,###,12,83,81,126,1280,720
img_492,REDMAN,718,134,805,158,1280,720
img_492,###,715,148,808,171,1280,720
img_492,###,217,168,335,193,1280,720
img_492,###,802,129,840,149,1280,720
img_493,Pain,385,540,450,589,1280,720
img_493,Back,315,529,386,578,1280,720
img_493,Foot,170,505,221,551,1280,720
img_493,Knee,226,514,293,564,1280,720
img_493,###,290,524,315,566,1280,720
img_493,Your,120,496,173,543,1280,720
img_493,Stop,72,489,118,536,1280,720
img_493,Our,177,586,216,620,1280,720
img_493,Solution,213,593,307,639,1280,720
img_493,###,900,294,972,313,1280,720
img_493,###,905,310,963,326,1280,720
img_493,###,527,556,558,614,1280,720
img_494,ASTER,0,160,63,190,1280,720
img_494,SPRING,76,150,168,181,1280,720
img_494,ORIGIN,20,183,66,200,1280,720
img_494,###,70,179,87,195,1280,720
img_494,BEAUTY,95,175,145,193,1280,720
img_494,###,550,149,600,195,1280,720
img_494,European H,600,145,708,166,1280,720
img_494,###,600,160,678,179,1280,720
img_494,###,903,93,943,133,1280,720
img_495,POST,47,40,91,70,1280,720
img_495,OFFICE,90,50,135,83,1280,720
img_495,###,262,171,383,200,1280,720
img_495,###,266,196,348,241,1280,720
img_495,###,374,144,423,185,1280,720
img_495,###,588,231,628,246,1280,720
img_495,###,564,172,591,186,1280,720
img_495,###,1,21,47,57,1280,720
img_496,ALAN,306,79,361,109,1280,720
img_496,###,356,84,373,108,1280,720
img_496,GUYS,368,88,418,114,1280,720
img_497,NLB,252,333,328,385,1280,720
img_497,Public,95,416,252,503,1280,720
img_497,Library,257,375,406,458,1280,720
img_497,Clementi,201,440,337,515,1280,720
img_497,www,213,569,300,620,1280,720
img_497,###,300,549,333,591,1280,720
img_497,###,336,540,376,580,1280,720
img_497,###,1037,274,1104,321,1280,720
img_498,ADU,695,0,740,109,1280,720
img_498,AUTHOR,871,130,925,450,1280,720
img_498,###,698,186,745,270,1280,720
img_499,Faces,1118,66,1222,128,1280,720
img_499,###,1233,65,1279,113,1280,720
img_499,###,443,221,463,233,1280,720
img_499,###,1069,423,1086,474,1280,720
img_500,###,278,312,298,341,1280,720
img_500,###,284,334,338,438,1280,720
img_500,AOJIEOJBAKAS,298,311,358,429,1280,720
img_500,Econometrics,326,311,380,428,1280,720
img_500,###,450,229,498,322,1280,720
img_500,330,223,637,270,683,1280,720
img_500,DEBUNKING,186,329,247,425,1280,720
img_500,ECONOMICS,221,407,286,514,1280,720
img_500,###,168,388,211,474,1280,720
img_500,###,340,291,400,415,1280,720
img_500,###,531,224,587,359,1280,720
img_500,###,284,334,338,439,1280,720
img_500,330,268,616,305,651,1280,720
img_500,122,304,596,335,627,1280,720
img_500,###,611,25,670,57,1280,720
img_500,###,616,42,664,71,1280,720
img_500,###,619,45,690,84,1280,720
img_500,###,625,71,664,95,1280,720
img_500,###,446,646,490,719,1280,720
img_501,NLB,970,143,1048,215,1280,720
img_501,###,1238,30,1278,55,1280,720
img_502,###,748,228,837,244,1280,720
img_502,###,588,273,608,296,1280,720
